"","Pond","Date","Time_hydro","Depth_m","CharacteristicID","ResultValue"
"1","1",1998-06-17,"11:03:35",0,"Temp_degC",17.92
"2","1",1998-06-17,"11:03:35",0,"DO_mg.L",6.1
"3","1",1998-06-17,"11:03:35",0,"SPC_mS.cm",1.92
"4","1",1998-06-17,"11:03:35",0,"pH_hydro",7.61
"5","1",1998-06-17,"11:03:35",0,"Sal_ppt",1
"6","1",1998-06-17,"11:03:35",0,"DO_sat",68.8
"7","1",1998-06-17,"11:03:35",0,"Redox_mV",388
"8","1",1998-06-17,"11:04:46",-0.2,"Temp_degC",17.92
"9","1",1998-06-17,"11:04:46",-0.2,"DO_mg.L",5.09
"10","1",1998-06-17,"11:04:46",-0.2,"SPC_mS.cm",1.92
"11","1",1998-06-17,"11:04:46",-0.2,"pH_hydro",7.6
"12","1",1998-06-17,"11:04:46",-0.2,"Sal_ppt",1
"13","1",1998-06-17,"11:04:46",-0.2,"DO_sat",57.4
"14","1",1998-06-17,"11:04:46",-0.2,"Redox_mV",388
"15","15",1998-06-18,"09:44:42",0,"Temp_degC",15.75
"16","15",1998-06-18,"09:44:42",0,"DO_mg.L",7.72
"17","15",1998-06-18,"09:44:42",0,"SPC_mS.cm",0.276
"18","15",1998-06-18,"09:44:42",0,"pH_hydro",8.52
"19","15",1998-06-18,"09:44:42",0,"Sal_ppt",0.1
"20","15",1998-06-18,"09:44:42",0,"DO_sat",82.1
"21","15",1998-06-18,"09:44:42",0,"Redox_mV",389
"22","25",1998-06-17,"12:31:59",0,"Temp_degC",17.66
"23","25",1998-06-17,"12:31:59",0,"DO_mg.L",9.66
"24","25",1998-06-17,"12:31:59",0,"SPC_mS.cm",1.77
"25","25",1998-06-17,"12:31:59",0,"pH_hydro",8.87
"26","25",1998-06-17,"12:31:59",0,"Sal_ppt",0.9
"27","25",1998-06-17,"12:31:59",0,"DO_sat",108.3
"28","25",1998-06-17,"12:31:59",0,"Redox_mV",328
"29","25",1998-06-17,"12:32:35",-0.4,"Temp_degC",17.63
"30","25",1998-06-17,"12:32:35",-0.4,"DO_mg.L",9.6
"31","25",1998-06-17,"12:32:35",-0.4,"SPC_mS.cm",1.79
"32","25",1998-06-17,"12:32:35",-0.4,"pH_hydro",8.86
"33","25",1998-06-17,"12:32:35",-0.4,"Sal_ppt",1
"34","25",1998-06-17,"12:32:35",-0.4,"DO_sat",107.6
"35","25",1998-06-17,"12:32:35",-0.4,"Redox_mV",323
"36","37",1998-06-17,"11:40:26",0,"Temp_degC",18.76
"37","37",1998-06-17,"11:40:26",0,"DO_mg.L",12.5
"38","37",1998-06-17,"11:40:26",0,"SPC_mS.cm",0.37
"39","37",1998-06-17,"11:40:26",0,"pH_hydro",9.26
"40","37",1998-06-17,"11:40:26",0,"Sal_ppt",NA
"41","37",1998-06-17,"11:40:26",0,"DO_sat",142.7
"42","37",1998-06-17,"11:40:26",0,"Redox_mV",330
"43","50",1998-06-17,"11:58:42",0,"Temp_degC",17.63
"44","50",1998-06-17,"11:58:42",0,"DO_mg.L",6.05
"45","50",1998-06-17,"11:58:42",0,"SPC_mS.cm",5.26
"46","50",1998-06-17,"11:58:42",0,"pH_hydro",8.27
"47","50",1998-06-17,"11:58:42",0,"Sal_ppt",2.9
"48","50",1998-06-17,"11:58:42",0,"DO_sat",68.6
"49","50",1998-06-17,"11:58:42",0,"Redox_mV",372
"50","50",1998-06-17,"11:59:32",-0.2,"Temp_degC",17.58
"51","50",1998-06-17,"11:59:32",-0.2,"DO_mg.L",5.78
"52","50",1998-06-17,"11:59:32",-0.2,"SPC_mS.cm",5.25
"53","50",1998-06-17,"11:59:32",-0.2,"pH_hydro",8.27
"54","50",1998-06-17,"11:59:32",-0.2,"Sal_ppt",2.9
"55","50",1998-06-17,"11:59:32",-0.2,"DO_sat",65.5
"56","50",1998-06-17,"11:59:32",-0.2,"Redox_mV",371
"57","65",1998-06-17,"14:21:30",0,"Temp_degC",18.7
"58","65",1998-06-17,"14:21:30",0,"DO_mg.L",9.71
"59","65",1998-06-17,"14:21:30",0,"SPC_mS.cm",3.4
"60","65",1998-06-17,"14:21:30",0,"pH_hydro",8.82
"61","65",1998-06-17,"14:21:30",0,"Sal_ppt",1.8
"62","65",1998-06-17,"14:21:30",0,"DO_sat",111.8
"63","65",1998-06-17,"14:21:30",0,"Redox_mV",343
"64","65",1998-06-17,"14:22:02",-0.3,"Temp_degC",18.68
"65","65",1998-06-17,"14:22:02",-0.3,"DO_mg.L",9.65
"66","65",1998-06-17,"14:22:02",-0.3,"SPC_mS.cm",3.39
"67","65",1998-06-17,"14:22:02",-0.3,"pH_hydro",8.77
"68","65",1998-06-17,"14:22:02",-0.3,"Sal_ppt",1.8
"69","65",1998-06-17,"14:22:02",-0.3,"DO_sat",111.2
"70","65",1998-06-17,"14:22:02",-0.3,"Redox_mV",343
"71","66",1998-06-17,"14:16:46",0,"Temp_degC",18.8
"72","66",1998-06-17,"14:16:46",0,"DO_mg.L",9.9
"73","66",1998-06-17,"14:16:46",0,"SPC_mS.cm",16.94
"74","66",1998-06-17,"14:16:46",0,"pH_hydro",8.88
"75","66",1998-06-17,"14:16:46",0,"Sal_ppt",9.9
"76","66",1998-06-17,"14:16:46",0,"DO_sat",120.2
"77","66",1998-06-17,"14:16:46",0,"Redox_mV",356
"78","66",1998-06-17,"14:17:08",-0.2,"Temp_degC",18.8
"79","66",1998-06-17,"14:17:08",-0.2,"DO_mg.L",9.84
"80","66",1998-06-17,"14:17:08",-0.2,"SPC_mS.cm",19
"81","66",1998-06-17,"14:17:08",-0.2,"pH_hydro",8.89
"82","66",1998-06-17,"14:17:08",-0.2,"Sal_ppt",11.2
"83","66",1998-06-17,"14:17:08",-0.2,"DO_sat",120.5
"84","66",1998-06-17,"14:17:08",-0.2,"Redox_mV",356
"85","67",1998-06-17,"14:05:32",0,"Temp_degC",20.1
"86","67",1998-06-17,"14:05:32",0,"DO_mg.L",15.59
"87","67",1998-06-17,"14:05:32",0,"SPC_mS.cm",5.06
"88","67",1998-06-17,"14:05:32",0,"pH_hydro",9.66
"89","67",1998-06-17,"14:05:32",0,"Sal_ppt",2.8
"90","67",1998-06-17,"14:05:32",0,"DO_sat",185.7
"91","67",1998-06-17,"14:05:32",0,"Redox_mV",324
"92","90",1998-06-18,"10:08:05",0,"Temp_degC",17.9
"93","90",1998-06-18,"10:08:05",0,"DO_mg.L",9.98
"94","90",1998-06-18,"10:08:05",0,"SPC_mS.cm",3.89
"95","90",1998-06-18,"10:08:05",0,"pH_hydro",8.81
"96","90",1998-06-18,"10:08:05",0,"Sal_ppt",2.1
"97","90",1998-06-18,"10:08:05",0,"DO_sat",112.5
"98","90",1998-06-18,"10:08:05",0,"Redox_mV",376
"99","90",1998-06-18,"10:08:39",-0.5,"Temp_degC",17.9
"100","90",1998-06-18,"10:08:39",-0.5,"DO_mg.L",9.91
"101","90",1998-06-18,"10:08:39",-0.5,"SPC_mS.cm",3.89
"102","90",1998-06-18,"10:08:39",-0.5,"pH_hydro",8.83
"103","90",1998-06-18,"10:08:39",-0.5,"Sal_ppt",2.1
"104","90",1998-06-18,"10:08:39",-0.5,"DO_sat",111.8
"105","90",1998-06-18,"10:08:39",-0.5,"Redox_mV",374
"106","109",1998-06-18,"10:48:14",0,"Temp_degC",18.7
"107","109",1998-06-18,"10:48:14",0,"DO_mg.L",8.02
"108","109",1998-06-18,"10:48:14",0,"SPC_mS.cm",0.488
"109","109",1998-06-18,"10:48:14",0,"pH_hydro",8.13
"110","109",1998-06-18,"10:48:14",0,"Sal_ppt",0.2
"111","109",1998-06-18,"10:48:14",0,"DO_sat",90.7
"112","109",1998-06-18,"10:48:14",0,"Redox_mV",360
"113","4857",1998-06-17,"12:52:31",0,"Temp_degC",17.7
"114","4857",1998-06-17,"12:52:31",0,"DO_mg.L",9.58
"115","4857",1998-06-17,"12:52:31",0,"SPC_mS.cm",1.008
"116","4857",1998-06-17,"12:52:31",0,"pH_hydro",9.27
"117","4857",1998-06-17,"12:52:31",0,"Sal_ppt",0.5
"118","4857",1998-06-17,"12:52:31",0,"DO_sat",107.3
"119","4857",1998-06-17,"12:52:31",0,"Redox_mV",317
"120","4857",1998-06-17,"12:53:14",-0.1,"Temp_degC",17.8
"121","4857",1998-06-17,"12:53:14",-0.1,"DO_mg.L",9.5
"122","4857",1998-06-17,"12:53:14",-0.1,"SPC_mS.cm",1.006
"123","4857",1998-06-17,"12:53:14",-0.1,"pH_hydro",9.28
"124","4857",1998-06-17,"12:53:14",-0.1,"Sal_ppt",0.5
"125","4857",1998-06-17,"12:53:14",-0.1,"DO_sat",106.4
"126","4857",1998-06-17,"12:53:14",-0.1,"Redox_mV",312
"127","5338",1998-06-18,"10:35:13",0,"Temp_degC",18
"128","5338",1998-06-18,"10:35:13",0,"DO_mg.L",6.29
"129","5338",1998-06-18,"10:35:13",0,"SPC_mS.cm",20.8
"130","5338",1998-06-18,"10:35:13",0,"pH_hydro",8.84
"131","5338",1998-06-18,"10:35:13",0,"Sal_ppt",12.4
"132","5338",1998-06-18,"10:35:13",0,"DO_sat",75.8
"133","5338",1998-06-18,"10:35:13",0,"Redox_mV",367
"134","5338",1998-06-18,"10:36:32",-0.7,"Temp_degC",18.1
"135","5338",1998-06-18,"10:36:32",-0.7,"DO_mg.L",5.95
"136","5338",1998-06-18,"10:36:32",-0.7,"SPC_mS.cm",20.8
"137","5338",1998-06-18,"10:36:32",-0.7,"pH_hydro",8.85
"138","5338",1998-06-18,"10:36:32",-0.7,"Sal_ppt",12.4
"139","5338",1998-06-18,"10:36:32",-0.7,"DO_sat",71.9
"140","5338",1998-06-18,"10:36:32",-0.7,"Redox_mV",360
"141","1",1998-07-16,"09:51:03",0,"Temp_degC",20.46
"142","1",1998-07-16,"09:51:03",0,"DO_mg.L",6.93
"143","1",1998-07-16,"09:51:03",0,"SPC_mS.cm",1.91
"144","1",1998-07-16,"09:51:03",0,"pH_hydro",8.61
"145","1",1998-07-16,"09:51:03",0,"Sal_ppt",1
"146","1",1998-07-16,"09:51:03",0,"DO_sat",88.3
"147","1",1998-07-16,"09:51:03",0,"Redox_mV",425
"148","1",1998-07-16,"09:51:45",-0.4,"Temp_degC",20.41
"149","1",1998-07-16,"09:51:45",-0.4,"DO_mg.L",6.83
"150","1",1998-07-16,"09:51:45",-0.4,"SPC_mS.cm",1.91
"151","1",1998-07-16,"09:51:45",-0.4,"pH_hydro",8.6
"152","1",1998-07-16,"09:51:45",-0.4,"Sal_ppt",1
"153","1",1998-07-16,"09:51:45",-0.4,"DO_sat",86.8
"154","1",1998-07-16,"09:51:45",-0.4,"Redox_mV",424
"155","15",1998-07-16,"10:29:14",0,"Temp_degC",18.73
"156","15",1998-07-16,"10:29:14",0,"DO_mg.L",8.66
"157","15",1998-07-16,"10:29:14",0,"SPC_mS.cm",0.3
"158","15",1998-07-16,"10:29:14",0,"pH_hydro",8.8
"159","15",1998-07-16,"10:29:14",0,"Sal_ppt",0.1
"160","15",1998-07-16,"10:29:14",0,"DO_sat",105.8
"161","15",1998-07-16,"10:29:14",0,"Redox_mV",395
"162","15",1998-07-16,"10:30:09",-0.1,"Temp_degC",18.32
"163","15",1998-07-16,"10:30:09",-0.1,"DO_mg.L",8.55
"164","15",1998-07-16,"10:30:09",-0.1,"SPC_mS.cm",0.3
"165","15",1998-07-16,"10:30:09",-0.1,"pH_hydro",8.74
"166","15",1998-07-16,"10:30:09",-0.1,"Sal_ppt",0.1
"167","15",1998-07-16,"10:30:09",-0.1,"DO_sat",103.6
"168","15",1998-07-16,"10:30:09",-0.1,"Redox_mV",400
"169","25",1998-07-15,"10:47:15",0,"Temp_degC",19.16
"170","25",1998-07-15,"10:47:15",0,"DO_mg.L",7.52
"171","25",1998-07-15,"10:47:15",0,"SPC_mS.cm",1.75
"172","25",1998-07-15,"10:47:15",0,"pH_hydro",8.98
"173","25",1998-07-15,"10:47:15",0,"Sal_ppt",0.9
"174","25",1998-07-15,"10:47:15",0,"DO_sat",93.2
"175","25",1998-07-15,"10:47:15",0,"Redox_mV",378
"176","25",1998-07-15,"10:47:43",-0.3,"Temp_degC",19.18
"177","25",1998-07-15,"10:47:43",-0.3,"DO_mg.L",7.44
"178","25",1998-07-15,"10:47:43",-0.3,"SPC_mS.cm",1.76
"179","25",1998-07-15,"10:47:43",-0.3,"pH_hydro",9
"180","25",1998-07-15,"10:47:43",-0.3,"Sal_ppt",0.9
"181","25",1998-07-15,"10:47:43",-0.3,"DO_sat",92.2
"182","25",1998-07-15,"10:47:43",-0.3,"Redox_mV",376
"183","37",1998-07-15,"11:13:21",0,"Temp_degC",21.12
"184","37",1998-07-15,"11:13:21",0,"DO_mg.L",12.74
"185","37",1998-07-15,"11:13:21",0,"SPC_mS.cm",0.3
"186","37",1998-07-15,"11:13:21",0,"pH_hydro",9.36
"187","37",1998-07-15,"11:13:21",0,"Sal_ppt",0.1
"188","37",1998-07-15,"11:13:21",0,"DO_sat",163.3
"189","37",1998-07-15,"11:13:21",0,"Redox_mV",348
"190","50",1998-07-15,"11:32:08",0,"Temp_degC",19.09
"191","50",1998-07-15,"11:32:08",0,"DO_mg.L",5.04
"192","50",1998-07-15,"11:32:08",0,"SPC_mS.cm",5.41
"193","50",1998-07-15,"11:32:08",0,"pH_hydro",8.32
"194","50",1998-07-15,"11:32:08",0,"Sal_ppt",3
"195","50",1998-07-15,"11:32:08",0,"DO_sat",63.3
"196","50",1998-07-15,"11:32:08",0,"Redox_mV",395
"197","50",1998-07-15,"11:32:39",-0.3,"Temp_degC",18.97
"198","50",1998-07-15,"11:32:39",-0.3,"DO_mg.L",5.03
"199","50",1998-07-15,"11:32:39",-0.3,"SPC_mS.cm",5.44
"200","50",1998-07-15,"11:32:39",-0.3,"pH_hydro",8.33
"201","50",1998-07-15,"11:32:39",-0.3,"Sal_ppt",3
"202","50",1998-07-15,"11:32:39",-0.3,"DO_sat",62.9
"203","50",1998-07-15,"11:32:39",-0.3,"Redox_mV",389
"204","65",1998-07-15,"14:03:22",0,"Temp_degC",20.39
"205","65",1998-07-15,"14:03:22",0,"DO_mg.L",9.1
"206","65",1998-07-15,"14:03:22",0,"SPC_mS.cm",3.45
"207","65",1998-07-15,"14:03:22",0,"pH_hydro",8.86
"208","65",1998-07-15,"14:03:22",0,"Sal_ppt",1.9
"209","65",1998-07-15,"14:03:22",0,"DO_sat",116.3
"210","65",1998-07-15,"14:03:22",0,"Redox_mV",318
"211","65",1998-07-15,"14:04:14",-0.2,"Temp_degC",20.46
"212","65",1998-07-15,"14:04:14",-0.2,"DO_mg.L",9.26
"213","65",1998-07-15,"14:04:14",-0.2,"SPC_mS.cm",3.46
"214","65",1998-07-15,"14:04:14",-0.2,"pH_hydro",8.86
"215","65",1998-07-15,"14:04:14",-0.2,"Sal_ppt",1.9
"216","65",1998-07-15,"14:04:14",-0.2,"DO_sat",118.5
"217","65",1998-07-15,"14:04:14",-0.2,"Redox_mV",275
"218","66",1998-07-15,"14:07:01",0,"Temp_degC",20.51
"219","66",1998-07-15,"14:07:01",0,"DO_mg.L",9.46
"220","66",1998-07-15,"14:07:01",0,"SPC_mS.cm",19.4
"221","66",1998-07-15,"14:07:01",0,"pH_hydro",8.82
"222","66",1998-07-15,"14:07:01",0,"Sal_ppt",11.5
"223","66",1998-07-15,"14:07:01",0,"DO_sat",128.8
"224","66",1998-07-15,"14:07:01",0,"Redox_mV",302
"225","66",1998-07-15,"14:07:32",-0.1,"Temp_degC",20.46
"226","66",1998-07-15,"14:07:32",-0.1,"DO_mg.L",9.52
"227","66",1998-07-15,"14:07:32",-0.1,"SPC_mS.cm",19.5
"228","66",1998-07-15,"14:07:32",-0.1,"pH_hydro",8.84
"229","66",1998-07-15,"14:07:32",-0.1,"Sal_ppt",11.5
"230","66",1998-07-15,"14:07:32",-0.1,"DO_sat",129.5
"231","66",1998-07-15,"14:07:32",-0.1,"Redox_mV",298
"232","67",1998-07-15,"13:38:31",0,"Temp_degC",20.46
"233","67",1998-07-15,"13:38:31",0,"DO_mg.L",9.15
"234","67",1998-07-15,"13:38:31",0,"SPC_mS.cm",5.04
"235","67",1998-07-15,"13:38:31",0,"pH_hydro",9.3
"236","67",1998-07-15,"13:38:31",0,"Sal_ppt",2.8
"237","67",1998-07-15,"13:38:31",0,"DO_sat",117.8
"238","67",1998-07-15,"13:38:31",0,"Redox_mV",292
"239","67",1998-07-15,"13:39:50",-0.3,"Temp_degC",20.04
"240","67",1998-07-15,"13:39:50",-0.3,"DO_mg.L",8.41
"241","67",1998-07-15,"13:39:50",-0.3,"SPC_mS.cm",5.07
"242","67",1998-07-15,"13:39:50",-0.3,"pH_hydro",9.27
"243","67",1998-07-15,"13:39:50",-0.3,"Sal_ppt",2.8
"244","67",1998-07-15,"13:39:50",-0.3,"DO_sat",107.4
"245","67",1998-07-15,"13:39:50",-0.3,"Redox_mV",145
"246","90",1998-07-15,"12:05:29",0,"Temp_degC",21.18
"247","90",1998-07-15,"12:05:29",0,"DO_mg.L",6.67
"248","90",1998-07-15,"12:05:29",0,"SPC_mS.cm",3.85
"249","90",1998-07-15,"12:05:29",0,"pH_hydro",8.58
"250","90",1998-07-15,"12:05:29",0,"Sal_ppt",2.1
"251","90",1998-07-15,"12:05:29",0,"DO_sat",86.8
"252","90",1998-07-15,"12:05:29",0,"Redox_mV",389
"253","90",1998-07-15,"12:06:34",-0.5,"Temp_degC",20.98
"254","90",1998-07-15,"12:06:34",-0.5,"DO_mg.L",7.5
"255","90",1998-07-15,"12:06:34",-0.5,"SPC_mS.cm",3.82
"256","90",1998-07-15,"12:06:34",-0.5,"pH_hydro",8.61
"257","90",1998-07-15,"12:06:34",-0.5,"Sal_ppt",2.1
"258","90",1998-07-15,"12:06:34",-0.5,"DO_sat",97.1
"259","90",1998-07-15,"12:06:34",-0.5,"Redox_mV",386
"260","4857",1998-07-15,"12:40:49",0,"Temp_degC",20.77
"261","4857",1998-07-15,"12:40:49",0,"DO_mg.L",12.61
"262","4857",1998-07-15,"12:40:49",0,"SPC_mS.cm",1.02
"263","4857",1998-07-15,"12:40:49",0,"pH_hydro",9.82
"264","4857",1998-07-15,"12:40:49",0,"Sal_ppt",0.5
"265","4857",1998-07-15,"12:40:49",0,"DO_sat",161
"266","4857",1998-07-15,"12:40:49",0,"Redox_mV",359
"267","4857",1998-07-15,"12:41:50",0,"Temp_degC",20.81
"268","4857",1998-07-15,"12:41:50",0,"DO_mg.L",12.61
"269","4857",1998-07-15,"12:41:50",0,"SPC_mS.cm",1.03
"270","4857",1998-07-15,"12:41:50",0,"pH_hydro",9.84
"271","4857",1998-07-15,"12:41:50",0,"Sal_ppt",0.5
"272","4857",1998-07-15,"12:41:50",0,"DO_sat",161.1
"273","4857",1998-07-15,"12:41:50",0,"Redox_mV",320
"274","5338",1998-07-15,"12:27:49",0,"Temp_degC",20.77
"275","5338",1998-07-15,"12:27:49",0,"DO_mg.L",3.29
"276","5338",1998-07-15,"12:27:49",0,"SPC_mS.cm",20.8
"277","5338",1998-07-15,"12:27:49",0,"pH_hydro",8.69
"278","5338",1998-07-15,"12:27:49",0,"Sal_ppt",12.4
"279","5338",1998-07-15,"12:27:49",0,"DO_sat",45.3
"280","5338",1998-07-15,"12:27:49",0,"Redox_mV",377
"281","5338",1998-07-15,"12:28:31",-0.6,"Temp_degC",20.44
"282","5338",1998-07-15,"12:28:31",-0.6,"DO_mg.L",3.3
"283","5338",1998-07-15,"12:28:31",-0.6,"SPC_mS.cm",20.9
"284","5338",1998-07-15,"12:28:31",-0.6,"pH_hydro",8.7
"285","5338",1998-07-15,"12:28:31",-0.6,"Sal_ppt",12.5
"286","5338",1998-07-15,"12:28:31",-0.6,"DO_sat",45.2
"287","5338",1998-07-15,"12:28:31",-0.6,"Redox_mV",341
"288","109",1998-07-16,"10:43:10",0,"Temp_degC",22.09
"289","109",1998-07-16,"10:43:10",0,"DO_mg.L",4.04
"290","109",1998-07-16,"10:43:10",0,"SPC_mS.cm",0.36
"291","109",1998-07-16,"10:43:10",0,"pH_hydro",8
"292","109",1998-07-16,"10:43:10",0,"Sal_ppt",0.2
"293","109",1998-07-16,"10:43:10",0,"DO_sat",52.8
"294","109",1998-07-16,"10:43:10",0,"Redox_mV",417
"295","1",1998-08-11,"10:12:32",0,"Temp_degC",22.73
"296","1",1998-08-11,"10:12:32",0,"DO_mg.L",2.87
"297","1",1998-08-11,"10:12:32",0,"SPC_mS.cm",2.31
"298","1",1998-08-11,"10:12:32",0,"pH_hydro",8.18
"299","1",1998-08-11,"10:12:32",0,"Sal_ppt",1.2
"300","1",1998-08-11,"10:12:32",0,"DO_sat",35.5
"301","1",1998-08-11,"10:12:32",0,"Redox_mV",406
"302","1",1998-08-11,"10:13:05",-0.1,"Temp_degC",22.48
"303","1",1998-08-11,"10:13:05",-0.1,"DO_mg.L",2.68
"304","1",1998-08-11,"10:13:05",-0.1,"SPC_mS.cm",2.31
"305","1",1998-08-11,"10:13:05",-0.1,"pH_hydro",8.17
"306","1",1998-08-11,"10:13:05",-0.1,"Sal_ppt",1.2
"307","1",1998-08-11,"10:13:05",-0.1,"DO_sat",33
"308","1",1998-08-11,"10:13:05",-0.1,"Redox_mV",406
"309","15",1998-08-11,"10:22:53",0,"Temp_degC",20.35
"310","15",1998-08-11,"10:22:53",0,"DO_mg.L",6.55
"311","15",1998-08-11,"10:22:53",0,"SPC_mS.cm",0.352
"312","15",1998-08-11,"10:22:53",0,"pH_hydro",8.21
"313","15",1998-08-11,"10:22:53",0,"Sal_ppt",0.2
"314","15",1998-08-11,"10:22:53",0,"DO_sat",76.7
"315","15",1998-08-11,"10:22:53",0,"Redox_mV",339
"316","15",1998-08-11,"10:24:02",0,"Temp_degC",20.39
"317","15",1998-08-11,"10:24:02",0,"DO_mg.L",6.2
"318","15",1998-08-11,"10:24:02",0,"SPC_mS.cm",0.366
"319","15",1998-08-11,"10:24:02",0,"pH_hydro",8.07
"320","15",1998-08-11,"10:24:02",0,"Sal_ppt",0.2
"321","15",1998-08-11,"10:24:02",0,"DO_sat",72.8
"322","15",1998-08-11,"10:24:02",0,"Redox_mV",346
"323","25",1998-08-11,"10:41:22",0,"Temp_degC",23.89
"324","25",1998-08-11,"10:41:22",0,"DO_mg.L",10.7
"325","25",1998-08-11,"10:41:22",0,"SPC_mS.cm",2.08
"326","25",1998-08-11,"10:41:22",0,"pH_hydro",9.91
"327","25",1998-08-11,"10:41:22",0,"Sal_ppt",1.1
"328","25",1998-08-11,"10:41:22",0,"DO_sat",135.2
"329","25",1998-08-11,"10:41:22",0,"Redox_mV",268
"330","25",1998-08-11,"10:42:10",-0.1,"Temp_degC",23.96
"331","25",1998-08-11,"10:42:10",-0.1,"DO_mg.L",10.57
"332","25",1998-08-11,"10:42:10",-0.1,"SPC_mS.cm",2.08
"333","25",1998-08-11,"10:42:10",-0.1,"pH_hydro",9.96
"334","25",1998-08-11,"10:42:10",-0.1,"Sal_ppt",1.1
"335","25",1998-08-11,"10:42:10",-0.1,"DO_sat",133.6
"336","25",1998-08-11,"10:42:10",-0.1,"Redox_mV",263
"337","50",1998-08-12,"10:40:53",0,"Temp_degC",22.29
"338","50",1998-08-12,"10:40:53",0,"DO_mg.L",6.08
"339","50",1998-08-12,"10:40:53",0,"SPC_mS.cm",7.2
"340","50",1998-08-12,"10:40:53",0,"pH_hydro",8.6
"341","50",1998-08-12,"10:40:53",0,"Sal_ppt",4
"342","50",1998-08-12,"10:40:53",0,"DO_sat",75.4
"343","50",1998-08-12,"10:40:53",0,"Redox_mV",246
"344","65",1998-08-12,"10:28:25",0,"Temp_degC",22.48
"345","65",1998-08-12,"10:28:25",0,"DO_mg.L",7.74
"346","65",1998-08-12,"10:28:25",0,"SPC_mS.cm",4.59
"347","65",1998-08-12,"10:28:25",0,"pH_hydro",9.47
"348","65",1998-08-12,"10:28:25",0,"Sal_ppt",2.5
"349","65",1998-08-12,"10:28:25",0,"DO_sat",95.5
"350","65",1998-08-12,"10:28:25",0,"Redox_mV",141
"351","65",1998-08-12,"10:29:11",-0.1,"Temp_degC",22.54
"352","65",1998-08-12,"10:29:11",-0.1,"DO_mg.L",7.71
"353","65",1998-08-12,"10:29:11",-0.1,"SPC_mS.cm",4.64
"354","65",1998-08-12,"10:29:11",-0.1,"pH_hydro",9.48
"355","65",1998-08-12,"10:29:11",-0.1,"Sal_ppt",2.5
"356","65",1998-08-12,"10:29:11",-0.1,"DO_sat",95.2
"357","65",1998-08-12,"10:29:11",-0.1,"Redox_mV",121
"358","66",1998-08-12,"10:23:45",0,"Temp_degC",21.9
"359","66",1998-08-12,"10:23:45",0,"DO_mg.L",2.99
"360","66",1998-08-12,"10:23:45",0,"SPC_mS.cm",28.2
"361","66",1998-08-12,"10:23:45",0,"pH_hydro",8.78
"362","66",1998-08-12,"10:23:45",0,"Sal_ppt",17.3
"363","66",1998-08-12,"10:23:45",0,"DO_sat",39.9
"364","66",1998-08-12,"10:23:45",0,"Redox_mV",202
"365","66",1998-08-12,"10:24:13",-0.1,"Temp_degC",21.88
"366","66",1998-08-12,"10:24:13",-0.1,"DO_mg.L",2.94
"367","66",1998-08-12,"10:24:13",-0.1,"SPC_mS.cm",29
"368","66",1998-08-12,"10:24:13",-0.1,"pH_hydro",8.78
"369","66",1998-08-12,"10:24:13",-0.1,"Sal_ppt",17.9
"370","66",1998-08-12,"10:24:13",-0.1,"DO_sat",39.4
"371","66",1998-08-12,"10:24:13",-0.1,"Redox_mV",204
"372","67",1998-08-12,"10:10:36",0,"Temp_degC",22.25
"373","67",1998-08-12,"10:10:36",0,"DO_mg.L",6.34
"374","67",1998-08-12,"10:10:36",0,"SPC_mS.cm",6.35
"375","67",1998-08-12,"10:10:36",0,"pH_hydro",9.3
"376","67",1998-08-12,"10:10:36",0,"Sal_ppt",3.5
"377","67",1998-08-12,"10:10:36",0,"DO_sat",78.3
"378","67",1998-08-12,"10:10:36",0,"Redox_mV",222
"379","67",1998-08-12,"10:11:58",0,"Temp_degC",22.04
"380","67",1998-08-12,"10:11:58",0,"DO_mg.L",4.53
"381","67",1998-08-12,"10:11:58",0,"SPC_mS.cm",6.56
"382","67",1998-08-12,"10:11:58",0,"pH_hydro",9.28
"383","67",1998-08-12,"10:11:58",0,"Sal_ppt",3.6
"384","67",1998-08-12,"10:11:58",0,"DO_sat",55.8
"385","67",1998-08-12,"10:11:58",0,"Redox_mV",58
"386","90",1998-08-12,"09:38:44",0,"Temp_degC",23.74
"387","90",1998-08-12,"09:38:44",0,"DO_mg.L",4.96
"388","90",1998-08-12,"09:38:44",0,"SPC_mS.cm",4.94
"389","90",1998-08-12,"09:38:44",0,"pH_hydro",8.57
"390","90",1998-08-12,"09:38:44",0,"Sal_ppt",2.7
"391","90",1998-08-12,"09:38:44",0,"DO_sat",62.7
"392","90",1998-08-12,"09:38:44",0,"Redox_mV",422
"393","90",1998-08-12,"09:39:35",-0.3,"Temp_degC",23.71
"394","90",1998-08-12,"09:39:35",-0.3,"DO_mg.L",4.96
"395","90",1998-08-12,"09:39:35",-0.3,"SPC_mS.cm",4.95
"396","90",1998-08-12,"09:39:35",-0.3,"pH_hydro",8.58
"397","90",1998-08-12,"09:39:35",-0.3,"Sal_ppt",2.7
"398","90",1998-08-12,"09:39:35",-0.3,"DO_sat",62.7
"399","90",1998-08-12,"09:39:35",-0.3,"Redox_mV",411
"400","4857",1998-08-12,"10:02:58",0,"Temp_degC",20.9
"401","4857",1998-08-12,"10:02:58",0,"DO_mg.L",6.31
"402","4857",1998-08-12,"10:02:58",0,"SPC_mS.cm",1.46
"403","4857",1998-08-12,"10:02:58",0,"pH_hydro",9.32
"404","4857",1998-08-12,"10:02:58",0,"Sal_ppt",0.8
